tester,environment,pedigree,pheno,predicted.value,S2.weight
PHZ51,GAH2_2021,W10004_0133/PHZ51,GY,10.1342763131478,0.678062575447702
PHZ51,GAH2_2021,W10004_0134/PHZ51,GY,9.45966919708438,0.682754050298101
PHZ51,GAH2_2021,W10004_0140/PHZ51,GY,9.13430829215164,0.664744007848322
PHZ51,GAH2_2021,W10004_0144/PHZ51,GY,13.6626367615993,0.668162974469049
PHZ51,GAH2_2021,W10004_0147/PHZ51,GY,15.9810314046369,0.682473204904871
PHZ51,GAH2_2021,W10004_0148/PHZ51,GY,10.0657245399944,0.682154244076829
PHZ51,GAH2_2021,W10004_0150/PHZ51,GY,12.9001961058408,0.680208882294481
PHZ51,GAH2_2021,W10004_0152/PHZ51,GY,13.34821365077,0.682473204904871
PHZ51,GAH2_2021,W10004_0154/PHZ51,GY,10.0970157992159,0.6827944360865
PHZ51,GAH2_2021,W10004_0160/PHZ51,GY,16.6118851194069,0.672704837022588
PHZ51,GAH2_2021,W10004_0161/PHZ51,GY,9.92712639984298,0.628262635603495
PHZ51,GAH2_2021,W10004_0166/PHZ51,GY,12.7951132721093,0.807846999556069
PHZ51,GAH2_2021,W10004_0167/PHZ51,GY,9.51217724944685,0.670524605017803
PHZ51,GAH2_2021,W10004_0178/PHZ51,GY,18.7290351458424,0.665630143944106
PHZ51,GAH2_2021,W10004_0185/PHZ51,GY,9.95050657365189,0.676482661688495
PHZ51,GAH2_2021,W10004_0189/PHZ51,GY,9.50553549978004,0.682154245531506
PHZ51,GAH2_2021,W10004_0190/PHZ51,GY,15.640266553239,0.665630141048015
PHZ51,GAH2_2021,W10004_0194/PHZ51,GY,9.39413265761109,0.665630143944106
PHZ51,GAH2_2021,W10004_0196/PHZ51,GY,13.6868892924136,0.676482659420891
PHZ51,GAH2_2021,W10004_0197/PHZ51,GY,8.76986872998907,0.682473204176166
PHZ51,GAH2_2021,W10004_0199/PHZ51,GY,13.5324352980316,0.682154245531506
PHZ51,GAH2_2021,W10004_0200/PHZ51,GY,11.3939433077976,0.682473204904871
PHZ51,GAH2_2021,W10004_0203/PHZ51,GY,11.0327722871363,0.682154244076829
PHZ51,GAH2_2021,W10004_0206/PHZ51,GY,9.38392909159183,0.624481424512217
PHZ51,GAH2_2021,W10004_0213/PHZ51,GY,15.2816373917242,0.682473204176166
PHZ51,GAH2_2021,W10004_0217/PHZ51,GY,9.88825382355512,0.807846999556069
PHZ51,GAH2_2021,W10004_0220/PHZ51,GY,13.9169245382254,0.681477033892811
PHZ51,GAH2_2021,W10004_0223/PHZ51,GY,13.0872863493569,0.682473204176166
PHZ51,GAH2_2021,W10004_0224/PHZ51,GY,11.296200218561,0.667331916933278
PHZ51,GAH2_2021,W10004_0225/PHZ51,GY,10.0953555472058,0.682473204904871
PHZ51,GAH2_2021,W10004_0238/PHZ51,GY,14.3876282952389,0.676482661688495
PHZ51,GAH2_2021,W10004_0242/PHZ51,GY,10.1031109662103,0.681197297287399
PHZ51,GAH2_2021,W10004_0251/PHZ51,GY,12.6820024696636,0.674693918180172
PHZ51,GAH2_2021,W10004_0253/PHZ51,GY,9.91083011285744,0.67648265942089
PHZ51,GAH2_2021,W10004_0254/PHZ51,GY,10.5307230835026,0.669752134430981
PHZ51,GAH2_2021,W10004_0258/PHZ51,GY,8.53919222659824,0.652930157454465
PHZ51,GAH2_2021,W10004_0261/PHZ51,GY,11.530513229696,0.672704837022588
PHZ51,GAH2_2021,W10004_0262/PHZ51,GY,8.56714247780646,0.668162974469049
PHZ51,GAH2_2021,W10004_0268/PHZ51,GY,13.5580855229038,0.672704837022588
PHZ51,GAH2_2021,W10004_0270/PHZ51,GY,14.6550614422774,0.665630141048015
PHZ51,GAH2_2021,W10004_0271/PHZ51,GY,10.461960714916,0.679425963560061
PHZ51,GAH2_2021,W10004_0275/PHZ51,GY,11.090732765661,0.671994327919045
PHZ51,GAH2_2021,W10004_0276/PHZ51,GY,12.8260010734585,0.682794434990531
PHZ51,GAH2_2021,W10004_0291/PHZ51,GY,10.4051978472516,0.682754049385176
PHZ51,GAH2_2021,W10004_0292/PHZ51,GY,11.2534338326947,0.678993198253931
PHZ51,GAH2_2021,W10004_0306/PHZ51,GY,13.4546044995316,0.682594148975423
PHZ51,GAH2_2021,W10004_0308/PHZ51,GY,11.5480812984556,0.682594148975423
PHZ51,GAH2_2021,W10004_0309/PHZ51,GY,12.8009394020198,0.682594148975423
PHZ51,GAH2_2021,W10004_0310/PHZ51,GY,11.2900645640583,0.681197297287399
PHZ51,GAH2_2021,W10004_0311/PHZ51,GY,11.2236242090539,0.682754049385176
PHZ51,GAH2_2021,W10004_0327/PHZ51,GY,10.7660963182034,0.669752134430982
PHZ51,GAH2_2021,W10004_0329/PHZ51,GY,12.7582049951573,0.667331917911845
PHZ51,GAH2_2021,W10004_0336/PHZ51,GY,12.3990194803611,0.668162971681449
PHZ51,GAH2_2021,W10004_0362/PHZ51,GY,11.6994346343817,0.681953379693207
PHZ51,GAH2_2021,W10004_0380/PHZ51,GY,9.66231076611776,0.678993198253931
PHZ51,GAH2_2021,W10004_0383/PHZ51,GY,9.61097057049164,0.656081216621297
PHZ51,GAH2_2021,W10004_0389/PHZ51,GY,14.3041442457525,0.6827944360865
PHZ51,GAH2_2021,W10004_0395/PHZ51,GY,11.5821059915166,0.680208882294481
PHZ51,GAH2_2021,W10004_0396/PHZ51,GY,12.5348939572818,0.67590550913442
PHZ51,GAH2_2021,W10004_0403/PHZ51,GY,15.5641379775104,0.672704837022588
PHZ51,GAH2_2021,W10004_0409/PHZ51,GY,10.6379750354074,0.678062575447701
PHZ51,GAH2_2021,W10004_0410/PHZ51,GY,12.2025455448342,0.669752134430982
PHZ51,GAH2_2021,W10004_0412/PHZ51,GY,9.27823294618134,0.682154244076829
PHZ51,GAH2_2021,W10004_0424/PHZ51,GY,12.5369641462962,0.681477035521299
PHZ51,GAH2_2021,W10004_0427/PHZ51,GY,9.30109777469512,0.682154244076829
PHZ51,GAH2_2021,W10004_0430/PHZ51,GY,11.528852977686,0.676482659420891
PHZ51,GAH2_2021,W10004_0474/PHZ51,GY,16.2718644878507,0.6827944360865
PHZ51,GAH2_2021,W10004_0476/PHZ51,GY,10.1703597202126,0.681197297648026
PHZ51,GAH2_2021,W10004_0487/PHZ51,GY,8.25159496425531,0.677556373112472
PHZ51,GAH2_2021,W10004_0505/PHZ51,GY,9.32261687166976,0.682154245531505
PHZ51,GAH2_2021,W10004_0601/PHZ51,GY,11.4721320807829,0.681953379148925
PHZ51,GAH2_2021,W10004_0602/PHZ51,GY,9.35835415007305,0.788810284501507
PHZ51,GAH2_2021,W10004_0608/PHZ51,GY,11.6184676857963,0.811609731477168
PHZ51,GAH2_2021,W10004_0609/PHZ51,GY,12.3776675248051,0.680208882294481
PHZ51,GAH2_2021,W10004_0612/PHZ51,GY,13.2871005512704,0.671994327243349
PHZ51,GAH2_2021,W10004_0614/PHZ51,GY,17.5698331992582,0.66816297168145
PHZ51,GAH2_2021,W10004_0616/PHZ51,GY,11.4643766617784,0.682754050298101
PHZ51,GAH2_2021,W10004_0618/PHZ51,GY,13.2479599397643,0.664744007848323
PHZ51,GAH2_2021,W10004_0619/PHZ51,GY,13.6678273714362,0.681953379693207
PHZ51,GAH2_2021,W10004_0622/PHZ51,GY,16.4616866819533,0.682754050298101
PHZ51,GAH2_2021,W10004_0624/PHZ51,GY,15.6058326648003,0.672704837022588
PHZ51,GAH2_2021,W10004_0625/PHZ51,GY,12.7005590371035,0.682154245531505
PHZ51,GAH2_2021,W10004_0626/PHZ51,GY,10.6690784280685,0.671994327919045
PHZ51,GAH2_2021,W10004_0632/PHZ51,GY,17.7121494532224,0.808850170944421
PHZ51,GAH2_2021,W10004_0637/PHZ51,GY,10.6308928529857,0.674693918180172
PHZ51,GAH2_2021,W10004_0644/PHZ51,GY,12.4372143055748,0.674693918180172
PHZ51,GAH2_2021,W10004_0646/PHZ51,GY,14.2074423593417,0.681477033892812
PHZ51,GAH2_2021,W10004_0650/PHZ51,GY,14.6616490045456,0.672704839566903
PHZ51,GAH2_2021,W10004_0651/PHZ51,GY,16.1769167867301,0.665630143944106
PHZ51,GAH2_2021,W10004_0658/PHZ51,GY,8.54642178807211,0.682754049385177
PHZ51,GAH2_2021,W10004_0659/PHZ51,GY,11.8687353697467,0.734744657098804
PHZ51,GAH2_2021,W10004_0664/PHZ51,GY,11.1401921220864,0.681477035521299
PHZ51,GAH2_2021,W10004_0665/PHZ51,GY,13.6079867953372,0.665630141048016
PHZ51,GAH2_2021,W10004_0667/PHZ51,GY,12.0353668504281,0.680208882473159
PHZ51,GAH2_2021,W10004_0669/PHZ51,GY,11.0739730958993,0.682594147698556
PHZ51,GAH2_2021,W10004_0672/PHZ51,GY,8.90042668478908,0.679425965520808
PHZ51,GAH2_2021,W10004_0674/PHZ51,GY,10.7042260405983,0.669752133600511
PHZ51,GAH2_2021,W10004_0678/PHZ51,GY,8.76493993647775,0.681477035521299
PHZ51,GAH2_2021,W10004_0680/PHZ51,GY,17.1982480171445,0.682473204176167
PHZ51,GAH2_2021,W10004_0682/PHZ51,GY,13.0171262867123,0.681477033892812
PHZ51,GAH2_2021,W10004_0684/PHZ51,GY,12.1868995444102,0.671994327919045
PHZ51,GAH2_2021,W10004_0685/PHZ51,GY,11.839492201719,0.681197297648026
PHZ51,GAH2_2021,W10004_0688/PHZ51,GY,16.4545205580089,0.672704839566903
PHZ51,GAH2_2021,W10004_0695/PHZ51,GY,12.1647072108527,0.671994327919045
PHZ51,GAH2_2021,W10004_0697/PHZ51,GY,12.1335091432848,0.682754050298101
PHZ51,GAH2_2021,W10004_0703/PHZ51,GY,8.77981913785203,0.805876612651717
PHZ51,GAH2_2021,W10004_0704/PHZ51,GY,13.745348645344,0.807846999556069
PHZ51,GAH2_2021,W10004_0705/PHZ51,GY,7.03963388236725,0.679425963560061
PHZ51,GAH2_2021,W10004_0707/PHZ51,GY,14.9317606563985,0.682754050298101
PHZ51,GAH2_2021,W10004_0711/PHZ51,GY,9.48346907850652,0.671994327243349
PHZ51,GAH2_2021,W10004_0712/PHZ51,GY,10.4574311250248,0.680566045747717
PHZ51,GAH2_2021,W10004_0714/PHZ51,GY,12.2902012097265,0.682754049385177
PHZ51,GAH2_2021,W10004_0715/PHZ51,GY,11.0846795694278,0.671994327243349
PHZ51,GAH2_2021,W10004_0727/PHZ51,GY,13.6727973940822,0.667331916933278
PHZ51,GAH2_2021,W10004_0729/PHZ51,GY,16.0105799535788,0.682154244076829
PHZ51,GAH2_2021,W10004_0732/PHZ51,GY,13.9083187494617,0.678062573330022
PHZ51,GAH2_2021,W10004_0734/PHZ51,GY,11.3713410372358,0.669752133600511
PHZ51,GAH2_2021,W10004_0736/PHZ51,GY,9.40873893846251,0.682473204176167
PHZ51,GAH2_2021,W10004_0741/PHZ51,GY,11.2716858714213,0.682594148975423
PHZ51,GAH2_2021,W10004_0746/PHZ51,GY,13.0961227170688,0.679425965520808
PHZ51,GAH2_2021,W10004_0747/PHZ51,GY,9.82302181279526,0.807846999556069
PHZ51,GAH2_2021,W10004_0751/PHZ51,GY,12.7602744425451,0.682754050298101
PHZ51,GAH2_2021,W10004_0754/PHZ51,GY,11.1344762857712,0.808850170944421
PHZ51,GAH2_2021,W10004_0756/PHZ51,GY,8.88320437387766,0.681197297648026
PHZ51,GAH2_2021,W10004_0757/PHZ51,GY,11.289580677289,0.670524607688086
PHZ51,GAH2_2021,W10004_0774/PHZ51,GY,9.10202853424984,0.664744007848323
PHZ51,GAH2_2021,W10004_0775/PHZ51,GY,8.64582438769215,0.668162974469049
PHZ51,GAH2_2021,W10004_0776/PHZ51,GY,13.180899793949,0.682594147698556
PHZ51,GAH2_2021,W10004_0779/PHZ51,GY,9.57331011131295,0.656081215123643
PHZ51,GAH2_2021,W10004_0782/PHZ51,GY,8.15176118201132,0.678062575447702
PHZ51,GAH2_2021,W10004_0783/PHZ51,GY,12.0893557967446,0.672704839566903
PHZ51,GAH2_2021,W10004_0784/PHZ51,GY,8.70718931175964,0.680208882473159
PHZ51,GAH2_2021,W10004_0787/PHZ51,GY,13.2142619838114,0.670524605017804
PHZ51,GAH2_2021,W10004_0794/PHZ51,GY,13.0522319284807,0.678062575447702
PHZ51,GAH2_2021,W10004_0795/PHZ51,GY,10.4419644826568,0.680566043950275
PHZ51,GAH2_2021,W10004_0801/PHZ51,GY,11.1014080018124,0.682473204904871
PHZ51,GAH2_2021,W10004_0802/PHZ51,GY,10.312503466066,0.809150914923445
PHZ51,GAH2_2021,W10004_0803/PHZ51,GY,15.1089428336263,0.682594147698556
PHZ51,GAH2_2021,W10004_0806/PHZ51,GY,10.1782517848851,0.681953379148925
PHZ51,GAH2_2021,W10004_0807/PHZ51,GY,10.8202531475652,0.664744007848323
PHZ51,GAH2_2021,W10004_0812/PHZ51,GY,14.9327484134522,0.682594148975423
PHZ51,GAH2_2021,W10004_0814/PHZ51,GY,10.9895005477324,0.67590550913442
PHZ51,GAH2_2021,W10004_0815/PHZ51,GY,12.0295884287843,0.682594147698556
PHZ51,GAH2_2021,W10004_0819/PHZ51,GY,9.41160679309047,0.681953379693208
PHZ51,GAH2_2021,W10004_0822/PHZ51,GY,7.53507331533788,0.674048581676709
PHZ51,GAH2_2021,W10004_0826/PHZ51,GY,16.9631893029146,0.6827944360865
PHZ51,GAH2_2021,W10004_0830/PHZ51,GY,13.8695346291878,0.682594147698556
PHZ51,GAH2_2021,W10004_0832/PHZ51,GY,6.16834297697029,0.6811972972874
PHZ51,GAH2_2021,W10004_0836/PHZ51,GY,16.1704131659846,0.676482659420891
PHZ51,GAH2_2021,W10004_0842/PHZ51,GY,11.0450554419656,0.811492225861918
PHZ51,GAH2_2021,W10004_0843/PHZ51,GY,11.6239106015886,0.797917094065213
PHZ51,GAH2_2021,W10004_0844/PHZ51,GY,8.78326518334282,0.664744006728724
PHZ51,GAH2_2021,W10004_0848/PHZ51,GY,13.4496771892734,0.678062573330022
PHZ51,GAH2_2021,W10004_0851/PHZ51,GY,10.2255570107736,0.676482661688495
PHZ51,GAH2_2021,W10004_0852/PHZ51,GY,10.535840485201,0.682473204176167
PHZ51,GAH2_2021,W10004_0856/PHZ51,GY,15.2199464721751,0.681953379148925
PHZ51,GAH2_2021,W10004_0858/PHZ51,GY,10.4804066179472,0.811041072615304
PHZ51,GAH2_2021,W10004_0859/PHZ51,GY,13.2263661513979,0.670524607688086
PHZ51,GAH2_2021,W10004_0866/PHZ51,GY,10.2696576531683,0.661999030010828
PHZ51,GAH2_2021,W10004_0868/PHZ51,GY,12.1181264424394,0.674048581676709
PHZ51,GAH2_2021,W10004_0869/PHZ51,GY,14.0546066462084,0.680566045747717
PHZ51,GAH2_2021,W10004_0884/PHZ51,GY,17.8797052534281,0.677556373112472
PHZ51,GAH2_2021,W10004_0889/PHZ51,GY,9.25110108572842,0.67590550913442
PHZ51,GAH2_2021,W10004_0891/PHZ51,GY,9.5414352945366,0.762924545223719
PHZ51,GAH2_2021,W10004_0892/PHZ51,GY,10.7917450598225,0.681197297648026
PHZ51,GAH2_2021,W10004_0894/PHZ51,GY,15.662216091211,0.664744006728724
PHZ51,GAH2_2021,W10004_0897/PHZ51,GY,6.81492589206036,0.682473204176167
PHZ51,GAH2_2021,W10004_0900/PHZ51,GY,12.9648075841633,0.678062575447702
PHZ51,GAH2_2021,W10004_0901/PHZ51,GY,13.4342090636522,0.678062575447702
PHZ51,GAH2_2021,W10004_0913/PHZ51,GY,8.41820583036937,0.672704839566904
PHZ51,GAH2_2021,W10004_0914/PHZ51,GY,7.33557289226862,0.682594148975423
PHZ51,GAH2_2021,W10004_0916/PHZ51,GY,9.36583516530157,0.682594148975423
PHZ51,GAH2_2021,W10004_0920/PHZ51,GY,10.7575317585744,0.667331916933278
PHZ51,GAH2_2021,W10004_0922/PHZ51,GY,8.80482773433194,0.652930157454466
PHZ51,GAH2_2021,W10004_0928/PHZ51,GY,11.3102813835083,0.675905509482535
PHZ51,GAH2_2021,W10004_0930/PHZ51,GY,14.9889227276829,0.682754050298101
PHZ51,GAH2_2021,W10004_0932/PHZ51,GY,10.4955327585849,0.678993198254586
PHZ51,GAH2_2021,W10004_0935/PHZ51,GY,13.5487537934119,0.682594148975423
PHZ51,GAH2_2021,W10004_0938/PHZ51,GY,10.9538690484333,0.676482661688495
PHZ51,GAH2_2021,W10004_0940/PHZ51,GY,11.4584196237052,0.678062573330021
PHZ51,GAH2_2021,W10004_0950/PHZ51,GY,9.09535628883238,0.682473204176167
PHZ51,GAH2_2021,W10004_0951/PHZ51,GY,8.37345356782477,0.808191912783525
PHZ51,GAH2_2021,W10004_0955/PHZ51,GY,11.1058948793157,0.681477035521299
PHZ51,GAH2_2021,W10004_0964/PHZ51,GY,11.523556588745,0.811872166223583
PHZ51,GAH2_2021,W10004_0971/PHZ51,GY,13.4458520733423,0.661999031264085
PHZ51,GAH2_2021,W10004_0974/PHZ51,GY,11.1318603662854,0.665630141048015
PHZ51,GAH2_2021,W10004_0975/PHZ51,GY,15.0011123200453,0.674048581676708
PHZ51,GAH2_2021,W10004_0981/PHZ51,GY,14.0598079894293,0.679425965520808
PHZ51,GAH2_2021,W10004_0982/PHZ51,GY,12.5857302826236,0.661999030010828
PHZ51,GAH2_2021,W10004_0984/PHZ51,GY,10.2882249539924,0.68020888247316
PHZ51,GAH2_2021,W10004_0988/PHZ51,GY,9.09830845579633,0.782327479605609
PHZ51,GAH2_2021,W10004_0991/PHZ51,GY,11.9799597060605,0.680566045747717
PHZ51,GAH2_2021,W10004_0996/PHZ51,GY,10.4339365139427,0.682794434990531
PHZ51,GAH2_2021,W10004_1001/PHZ51,GY,8.99758025781694,0.507941526269236
PHZ51,GAH2_2021,W10004_1002/PHZ51,GY,9.89051861850074,0.680566043950274
PHZ51,GAH2_2021,W10004_1011/PHZ51,GY,11.6642183282046,0.809150914923445
PHZ51,GAH2_2021,W10004_1014/PHZ51,GY,13.2092812277812,0.680566043950274
PHZ51,GAH2_2021,W10004_1015/PHZ51,GY,9.7399217190536,0.682794434990531
PHZ51,GAH2_2021,W10004_1020/PHZ51,GY,12.3825108935407,0.682473204904871
PHZ51,GAH2_2021,W10004_1032/PHZ51,GY,11.9786993992971,0.681197297287399
PHZ51,GAH2_2021,W10004_1037/PHZ51,GY,12.0405789270331,0.66816297446905
PHZ51,GAH2_2021,W10004_1045/PHZ51,GY,12.6779147957805,0.681953379693208
PHZ51,GAH2_2021,W10004_1052/PHZ51,GY,10.3532783483229,0.681197297648026
PHZ51,GAH2_2021,W10004_1057/PHZ51,GY,12.1101084654828,0.682154245531506
PHZ51,GAH2_2021,W10004_1063/PHZ51,GY,10.1156150790436,0.671994327919045
PHZ51,GAH2_2021,W10004_1080/PHZ51,GY,11.9095843123429,0.784824349050285
PHZ51,GAH2_2021,W10004_1081/PHZ51,GY,12.3424352291262,0.680566043950274
PHZ51,GAH2_2021,W10004_1084/PHZ51,GY,12.0455439538004,0.804526070742987
PHZ51,GAH2_2021,W10004_1104/PHZ51,GY,12.3394296163903,0.810449260868261
PHZ51,GAH2_2021,W10004_1105/PHZ51,GY,9.85106200327049,0.682754049385176
PHZ51,GAH2_2021,W10004_1117/PHZ51,GY,12.9399679831686,0.682154244076829
PHZ51,GAH2_2021,W10004_1118/PHZ51,GY,14.8323260777746,0.678062575447702
PHZ51,GAH2_2021,W10004_1156/PHZ51,GY,11.6369460492189,0.674693915770204
PHZ51,IAH1_2021,W10004_0006/PHZ51,GM,14.9267238850602,1.76778050281934
PHZ51,IAH1_2021,W10004_0007/PHZ51,GM,15.1967968711632,2.10131021145466
PHZ51,IAH1_2021,W10004_0008/PHZ51,GM,15.2172347653824,1.77018525238629
PHZ51,IAH1_2021,W10004_0010/PHZ51,GM,15.1172347653824,1.77018525238629
PHZ51,IAH1_2021,W10004_0011/PHZ51,GM,15.1515414310086,1.76987137582702
PHZ51,IAH1_2021,W10004_0013/PHZ51,GM,14.9705194126775,1.76580661346062
PHZ51,IAH1_2021,W10004_0014/PHZ51,GM,14.7796435812943,2.10337227652323
PHZ51,IAH1_2021,W10004_0018/PHZ51,GM,14.7829282715473,1.76917936665054
PHZ51,IAH1_2021,W10004_0026/PHZ51,GM,15.3219793252112,2.10328852531673
PHZ51,IAH1_2021,W10004_0027/PHZ51,GM,15.0362129188424,1.76178949219757
PHZ51,IAH1_2021,W10004_0031/PHZ51,GM,15.0238041458682,1.75453191894706
PHZ51,IAH1_2021,W10004_0032/PHZ51,GM,15.4391326580344,1.76999634780478
PHZ51,IAH1_2021,W10004_0034/PHZ51,GM,14.8062859049409,2.10515660379684
PHZ51,IAH1_2021,W10004_0035/PHZ51,GM,14.3639502039828,1.76740805826924
PHZ51,IAH1_2021,W10004_0037/PHZ51,GM,14.9230742437663,1.74912288947582
PHZ51,IAH1_2021,W10004_0038/PHZ51,GM,14.8763588910614,1.76265479237898
PHZ51,IAH1_2021,W10004_0039/PHZ51,GM,15.2267238420938,2.09936336787967
PHZ51,IAH1_2021,W10004_0041/PHZ51,GM,14.9230742437663,1.74912288947582
PHZ51,IAH1_2021,W10004_0042/PHZ51,GM,14.8668698572792,1.75363590467069
PHZ51,IAH1_2021,W10004_0045/PHZ51,GM,15.4077457316001,1.76893005808962
PHZ51,IAH1_2021,W10004_0046/PHZ51,GM,14.7829282715472,1.76917936665054
PHZ51,IAH1_2021,W10004_0047/PHZ51,GM,15.4829282715472,1.76917936665054
PHZ51,IAH1_2021,W10004_0053/PHZ51,GM,15.854461084305,1.76111849459357
PHZ51,IAH1_2021,W10004_0055/PHZ51,GM,14.3610303788953,1.76966090293332
PHZ51,IAH1_2021,W10004_0059/PHZ51,GM,14.4829281856517,1.7691793531107
PHZ51,IAH1_2021,W10004_0061/PHZ51,GM,15.3172347653824,1.7701852523863
PHZ51,IAH1_2021,W10004_0062/PHZ51,GM,14.6362128329469,1.7617894542607
PHZ51,IAH1_2021,W10004_0063/PHZ51,GM,14.2420523113308,1.76643157680671
PHZ51,IAH1_2021,W10004_0064/PHZ51,GM,14.4530012576356,2.09737487163465
PHZ51,IAH1_2021,W10004_0065/PHZ51,GM,15.0201545904699,1.76531289975478
PHZ51,IAH1_2021,W10004_0068/PHZ51,GM,15.1763588910614,1.76265479237898
PHZ51,IAH1_2021,W10004_0069/PHZ51,GM,14.9610304647908,1.76966091288679
PHZ51,IAH1_2021,W10004_0070/PHZ51,GM,14.751541345113,1.76987138390241
PHZ51,IAH1_2021,W10004_0071/PHZ51,GM,14.1610303788953,1.76966090293332
PHZ51,IAH1_2021,W10004_0072/PHZ51,GM,15.2639502039828,1.76740805826924
PHZ51,IAH1_2021,W10004_0073/PHZ51,GM,14.470519498573,1.7658066411348
PHZ51,IAH1_2021,W10004_0076/PHZ51,GM,14.8172348512779,1.77018525513421
PHZ51,IAH1_2021,W10004_0078/PHZ51,GM,14.973439237765,1.77012273027772
PHZ51,IAH1_2021,W10004_0079/PHZ51,GM,15.3800085323553,1.75842587324423
PHZ51,IAH1_2021,W10004_0080/PHZ51,GM,15.2420523113308,1.76643157680671
PHZ51,IAH1_2021,W10004_0086/PHZ51,GM,14.5048260783037,1.76855230531087
PHZ51,IAH1_2021,W10004_0087/PHZ51,GM,15.0391326580343,1.76999634780478
PHZ51,IAH1_2021,W10004_0092/PHZ51,GM,14.8296436242521,1.76947364896855
PHZ51,IAH1_2021,W10004_0093/PHZ51,GM,14.9362129188424,1.76178949219757
PHZ51,IAH1_2021,W10004_0095/PHZ51,GM,14.7675997593811,1.75012552865713
PHZ51,IAH1_2021,W10004_0097/PHZ51,GM,15.3048260783037,1.76855230531087
PHZ51,IAH1_2021,W10004_0098/PHZ51,GM,14.6449721364183,1.75144166900604
PHZ51,IAH1_2021,W10004_0099/PHZ51,GM,14.9048259924082,1.76855228820147
PHZ51,IAH1_2021,W10004_0101/PHZ51,GM,14.673439237765,1.77012273027772
PHZ51,IAH1_2021,W10004_0103/PHZ51,GM,15.1143150261904,1.76326736963499
PHZ51,IAH1_2021,W10004_0106/PHZ51,GM,14.4639501180872,1.76740808061628
PHZ51,IAH1_2021,W10004_0110/PHZ51,GM,15.3763588910614,1.76265479237898
PHZ51,IAH1_2021,W10004_0112/PHZ51,GM,15.1639501180872,1.76740808061628
PHZ51,IAH1_2021,W10004_0115/PHZ51,GM,14.5092056441302,2.09211975178486
PHZ51,IAH1_2021,W10004_0116/PHZ51,GM,15.1391326150704,2.10461371199679
PHZ51,IAH1_2021,W10004_0118/PHZ51,GM,15.6110304218258,2.10381680930459
PHZ51,IAH1_2021,W10004_0119/PHZ51,GM,15.1449720505228,1.75144172459206
PHZ51,IAH1_2021,W10004_0121/PHZ51,GM,14.6734391518695,1.77012273474932
PHZ51,IAH1_2021,W10004_0122/PHZ51,GM,15.0829282715472,1.76917936665054
PHZ51,IAH1_2021,W10004_0127/PHZ51,GM,15.2544611702005,1.76111845504812
PHZ51,IAH1_2021,W10004_0129/PHZ51,GM,15.1391325721388,1.7699963414501
PHZ51,IAH1_2021,W10004_0132/PHZ51,GM,15.1639501180872,1.76740808061628
PHZ51,IAH1_2021,W10004_0133/PHZ51,GM,14.951541345113,1.76987138390241
PHZ51,IAH1_2021,W10004_0134/PHZ51,GM,15.0449720505228,1.75144172459206
PHZ51,IAH1_2021,W10004_0138/PHZ51,GM,15.1172348512779,1.77018525513421
PHZ51,IAH1_2021,W10004_0140/PHZ51,GM,14.9143151120859,1.76326740419109
PHZ51,IAH1_2021,W10004_0144/PHZ51,GM,15.3486216918166,1.76686490801217
PHZ51,IAH1_2021,W10004_0146/PHZ51,GM,15.1953370445214,1.77022740009619
PHZ51,IAH1_2021,W10004_0147/PHZ51,GM,15.3767238420952,2.09936336787953
PHZ51,IAH1_2021,W10004_0148/PHZ51,GM,14.851541345113,1.76987138390241
PHZ51,IAH1_2021,W10004_0149/PHZ51,GM,15.5449720505228,1.75144172459206
PHZ51,IAH1_2021,W10004_0150/PHZ51,GM,15.339132615069,2.10461371199678
PHZ51,IAH1_2021,W10004_0152/PHZ51,GM,15.176358976957,1.76265475619476
PHZ51,IAH1_2021,W10004_0153/PHZ51,GM,14.257380823497,1.74144467015487
PHZ51,IAH1_2021,W10004_0154/PHZ51,GM,14.9186946779086,2.10277059982798
PHZ51,IAH1_2021,W10004_0160/PHZ51,GM,15.392417219434,1.76460695863493
PHZ51,IAH1_2021,W10004_0161/PHZ51,GM,14.3420523972263,1.76643155094929
PHZ51,IAH1_2021,W10004_0166/PHZ51,GM,14.7376727454731,2.09832494621055
PHZ51,IAH1_2021,W10004_0167/PHZ51,GM,14.8238041458682,1.75453191894706
PHZ51,IAH1_2021,W10004_0168/PHZ51,GM,15.3139501610174,2.0984841290751
PHZ51,IAH1_2021,W10004_0169/PHZ51,GM,14.8420523972263,1.76643155094929
PHZ51,IAH1_2021,W10004_0171/PHZ51,GM,15.3668698572792,1.75363590467069
PHZ51,IAH1_2021,W10004_0178/PHZ51,GM,15.2048260783037,1.76855230531087
PHZ51,IAH1_2021,W10004_0179/PHZ51,GM,15.1011764370099,1.74668197259145
PHZ51,IAH1_2021,W10004_0185/PHZ51,GM,15.1610304647908,1.76966091288679
PHZ51,IAH1_2021,W10004_0189/PHZ51,GM,15.2325633634441,1.75944638119831
PHZ51,IAH1_2021,W10004_0190/PHZ51,GM,15.201541388043,2.10431674298034
PHZ51,IAH1_2021,W10004_0192/PHZ51,GM,15.192417219434,1.76460695863493
PHZ51,IAH1_2021,W10004_0194/PHZ51,GM,15.4201545045743,1.76531292909117
PHZ51,IAH1_2021,W10004_0196/PHZ51,GM,15.0515413880422,2.10431674298034
PHZ51,IAH1_2021,W10004_0197/PHZ51,GM,15.1668698572792,1.75363590467069
